Start of File
76063,-0.22,0.03,9.65,0.00,-0.01,0.00,-26.88,35.55,-11.41,---------------,0.26,0.03,9.89,0.00,-0.01,-0.00,-12.85,-24.66,-15.23,€,0,
76075,-0.23,0.00,9.66,0.00,-0.01,0.00,-26.72,36.45,-11.50,---------------,0.25,0.04,9.90,0.00,-0.01,-0.00,-13.07,-24.77,-15.16,€,0,
76099,-0.23,0.00,9.66,0.00,-0.01,0.00,-27.13,35.79,-12.53,---------------,0.25,0.05,9.90,0.00,-0.01,-0.01,-13.81,-24.16,-16.16,€,0,
76112,-0.23,0.01,9.67,0.00,-0.01,0.00,-26.98,36.00,-12.10,---------------,0.26,0.05,9.90,0.00,-0.02,-0.00,-13.40,-24.55,-15.00,€,0,
76125,-0.23,-0.00,9.65,0.00,-0.01,-0.00,-26.79,36.32,-11.90,---------------,0.24,0.04,9.89,0.00,-0.01,-0.00,-13.64,-24.45,-15.16,€,0,
76142,-0.23,0.00,9.66,0.00,-0.01,-0.00,-27.13,36.20,-11.43,---------------,0.25,0.05,9.89,0.00,-0.02,-0.00,-13.12,-24.45,-16.06,€,0,
76155,-0.23,0.03,9.65,0.00,-0.01,0.00,-26.47,36.32,-12.22,---------------,0.25,0.04,9.90,0.00,-0.02,-0.00,-12.79,-24.41,-15.67,€,0,
76167,-0.23,0.01,9.67,0.00,-0.01,0.00,-26.86,35.82,-11.44,---------------,0.25,0.04,9.90,0.00,-0.01,-0.01,-13.33,-24.71,-15.51,€,0,
76180,-0.23,0.01,9.67,0.00,-0.01,0.00,-27.16,35.60,-12.99,---------------,0.25,0.04,9.89,0.00,-0.02,-0.01,-13.17,-24.52,-15.83,€,0,
76197,-0.22,0.02,9.66,0.00,-0.01,0.00,-26.72,36.17,-12.44,---------------,0.25,0.04,9.90,0.00,-0.01,-0.00,-12.63,-24.93,-16.25,€,0,
76210,-0.22,0.01,9.66,0.00,-0.01,0.00,-26.35,35.79,-11.18,---------------,0.26,0.05,9.90,0.00,-0.01,-0.00,-13.02,-24.35,-15.61,€,0,
76223,-0.23,0.00,9.65,0.00,-0.01,-0.00,-26.69,35.98,-10.98,---------------,0.26,0.05,9.89,0.00,-0.01,-0.00,-12.54,-24.69,-15.17,€,0,
76236,-0.23,0.00,9.66,0.00,-0.01,0.00,-26.75,36.32,-11.69,---------------,0.26,0.05,9.90,0.00,-0.01,-0.00,-12.88,-24.38,-14.79,€,0,
76253,-0.23,0.00,9.65,0.00,-0.01,0.00,-27.29,36.00,-10.79,---------------,0.25,0.05,9.89,0.00,-0.02,-0.00,-12.95,-24.60,-15.04,€,0,
76266,-0.22,0.02,9.64,0.00,-0.01,0.00,-26.97,36.01,-10.65,---------------,0.26,0.03,9.90,0.00,-0.01,-0.00,-13.33,-25.17,-15.36,€,0,
76279,-0.23,0.01,9.66,0.00,-0.01,0.00,-26.81,36.19,-11.28,---------------,0.25,0.04,9.90,0.00,-0.02,-0.00,-13.71,-24.41,-15.17,€,0,
76291,-0.22,0.01,9.66,0.00,-0.01,-0.00,-26.88,36.51,-11.09,---------------,0.25,0.04,9.90,0.00,-0.02,-0.00,-13.36,-24.50,-14.29,€,0,
76308,-0.23,0.02,9.66,0.00,-0.01,0.00,-26.64,36.48,-11.06,---------------,0.25,0.05,9.90,0.00,-0.02,-0.00,-13.39,-25.07,-15.14,€,0,
76321,-0.23,0.01,9.66,0.00,-0.01,0.00,-26.56,36.06,-10.33,---------------,0.26,0.05,9.90,0.00,-0.02,-0.00,-12.95,-24.58,-15.26,€,0,
76334,-0.22,0.00,9.66,0.00,-0.01,0.00,-27.04,36.44,-11.62,---------------,0.25,0.05,9.90,0.00,-0.02,-0.01,-13.14,-24.33,-15.45,€,0,
76346,-0.22,0.02,9.67,0.00,-0.01,0.00,-27.36,35.68,-11.33,---------------,0.25,0.03,9.89,0.00,-0.01,-0.00,-13.45,-24.61,-15.08,€,0,
76374,-0.23,0.02,9.66,0.00,-0.01,0.00,-27.52,36.64,-11.65,---------------,0.25,0.04,9.89,0.00,-0.01,-0.01,-13.62,-24.01,-15.07,€,0,
76387,-0.22,0.01,9.68,0.00,-0.01,0.00,-27.16,36.01,-11.09,---------------,0.25,0.05,9.89,0.00,-0.02,-0.00,-13.52,-24.23,-15.07,€,0,
76399,-0.22,0.02,9.65,0.00,-0.01,0.00,-27.43,36.14,-11.20,---------------,0.26,0.04,9.88,0.00,-0.02,-0.01,-12.95,-24.64,-14.94,€,0,
76412,-0.23,-0.00,9.66,0.00,-0.01,0.00,-26.51,35.74,-11.40,---------------,0.24,0.05,9.89,0.00,-0.02,-0.00,-13.36,-24.76,-15.16,€,0,
76429,-0.22,0.02,9.67,0.00,-0.01,0.00,-26.91,36.33,-12.16,---------------,0.26,0.04,9.89,0.00,-0.02,-0.00,-13.40,-24.64,-14.81,€,0,
76442,-0.23,0.01,9.66,0.00,-0.01,0.00,-27.00,36.14,-10.65,---------------,0.25,0.03,9.89,0.00,-0.01,-0.00,-12.95,-24.88,-15.42,€,0,
76455,-0.23,0.02,9.68,0.00,-0.01,0.00,-27.59,35.81,-11.43,---------------,0.25,0.05,9.90,0.00,-0.02,-0.00,-13.46,-24.61,-15.27,€,0,
76468,-0.23,0.02,9.67,0.00,-0.01,0.00,-27.08,36.07,-12.10,---------------,0.25,0.04,9.90,0.00,-0.02,-0.01,-13.27,-24.38,-15.38,€,0,
76485,-0.23,0.02,9.64,0.00,-0.01,0.00,-26.94,35.69,-10.52,---------------,0.25,0.04,9.89,0.00,-0.01,-0.00,-12.72,-24.77,-14.79,€,0,
76499,-0.23,0.02,9.67,0.00,-0.01,0.00,-26.91,36.07,-11.46,---------------,0.25,0.05,9.89,0.00,-0.01,-0.00,-12.85,-24.10,-15.54,€,0,
76512,-0.22,0.01,9.67,0.00,-0.01,0.00,-27.23,35.62,-11.06,---------------,0.26,0.03,9.89,0.00,-0.02,-0.00,-12.85,-24.10,-15.08,€,0,
76530,-0.22,-0.00,9.67,0.00,-0.01,0.00,-26.78,35.81,-11.12,---------------,0.25,0.05,9.88,0.00,-0.02,-0.01,-13.31,-24.58,-15.29,€,0,
76544,-0.23,0.01,9.64,0.00,-0.01,0.00,-26.43,35.90,-11.66,---------------,0.25,0.04,9.90,0.00,-0.02,-0.01,-13.39,-25.07,-15.24,€,0,
76556,-0.22,0.02,9.66,0.00,-0.01,0.00,-26.37,35.87,-11.59,---------------,0.25,0.05,9.89,0.00,-0.02,-0.00,-13.18,-24.25,-15.54,€,0,
76569,-0.22,0.01,9.67,0.00,-0.01,0.00,-26.60,34.90,-10.90,---------------,0.25,0.04,9.89,0.00,-0.02,-0.00,-13.11,-24.26,-15.90,€,0,
76586,-0.22,0.03,9.66,0.00,-0.01,0.00,-26.86,36.06,-10.63,---------------,0.26,0.05,9.88,0.00,-0.02,-0.00,-13.05,-24.50,-15.48,€,0,
76599,-0.22,-0.01,9.67,0.00,-0.01,0.00,-26.41,35.81,-12.20,---------------,0.25,0.05,9.88,0.00,-0.01,-0.00,-13.77,-25.34,-15.01,€,0,
76612,-0.23,0.01,9.65,0.00,-0.01,0.00,-26.51,35.87,-12.13,---------------,0.25,0.04,9.89,0.00,-0.01,-0.00,-13.31,-24.92,-15.48,€,0,
76625,-0.22,0.02,9.66,0.00,-0.01,0.00,-26.56,35.71,-11.46,---------------,0.25,0.05,9.89,0.00,-0.02,-0.01,-13.20,-24.95,-15.30,€,0,
76650,-0.23,0.01,9.63,0.00,-0.01,0.00,-26.12,35.76,-11.62,---------------,0.26,0.05,9.88,0.00,-0.02,-0.00,-13.48,-24.19,-15.32,€,0,
76663,-0.23,0.01,9.66,0.00,-0.01,0.00,-26.57,35.94,-12.63,---------------,0.24,0.04,9.90,0.00,-0.01,-0.00,-13.21,-24.92,-16.00,€,0,
76676,-0.22,0.01,9.68,0.00,-0.01,-0.00,-27.14,35.36,-13.68,---------------,0.25,0.04,9.90,0.00,-0.01,-0.01,-13.23,-24.54,-16.19,€,0,
76688,-0.23,0.01,9.65,0.00,-0.01,0.00,-26.05,35.72,-13.29,---------------,0.26,0.05,9.89,0.00,-0.01,-0.00,-13.27,-24.99,-15.21,€,0,
76706,-0.23,0.01,9.66,0.00,-0.01,0.00,-27.23,35.82,-11.37,---------------,0.26,0.05,9.89,0.00,-0.01,-0.01,-13.36,-24.83,-15.21,€,0,
76719,-0.23,0.01,9.65,0.00,-0.01,0.00,-27.16,35.88,-11.47,---------------,0.26,0.05,9.89,0.00,-0.01,-0.00,-13.02,-25.20,-15.04,€,0,
76732,-0.22,0.03,9.67,0.00,-0.01,0.00,-26.78,36.07,-12.34,---------------,0.26,0.04,9.89,0.00,-0.02,-0.00,-13.27,-24.82,-15.13,€,0,
76745,-0.23,0.01,9.67,0.00,-0.01,0.00,-27.04,36.63,-12.79,---------------,0.26,0.04,9.89,0.00,-0.02,-0.00,-13.50,-24.88,-15.07,€,0,
76762,-0.23,0.01,9.67,0.00,-0.01,0.00,-27.02,36.63,-11.65,---------------,0.25,0.04,9.90,0.00,-0.02,-0.00,-12.72,-24.71,-15.14,€,0,
76775,-0.22,0.02,9.67,0.00,-0.01,0.00,-27.08,36.01,-12.12,---------------,0.25,0.06,9.91,0.00,-0.01,-0.00,-12.69,-24.88,-16.06,€,0,
76788,-0.22,0.04,9.65,0.00,-0.01,0.00,-27.11,36.13,-12.15,---------------,0.25,0.04,9.89,0.00,-0.02,-0.01,-13.08,-25.15,-15.46,€,0,
76801,-0.23,0.00,9.67,0.00,-0.01,0.00,-26.86,36.01,-10.77,---------------,0.25,0.05,9.91,0.00,-0.01,-0.01,-13.56,-25.08,-15.74,€,0,
76818,-0.23,0.03,9.65,0.00,-0.01,0.00,-26.95,36.47,-12.42,---------------,0.26,0.05,9.89,0.00,-0.01,-0.01,-13.97,-25.24,-15.54,€,0,
76832,-0.23,0.00,9.66,0.00,-0.01,-0.00,-26.75,36.03,-11.21,---------------,0.25,0.04,9.89,0.00,-0.01,-0.00,-13.24,-24.39,-15.62,€,0,
76845,-0.23,0.00,9.66,0.00,-0.01,0.00,-26.51,35.79,-11.62,---------------,0.26,0.05,9.89,0.00,-0.01,-0.00,-13.43,-24.64,-15.38,€,0,
76863,-0.23,0.01,9.66,0.00,-0.01,0.00,-26.32,35.87,-11.85,---------------,0.25,0.04,9.89,0.00,-0.01,-0.00,-13.26,-24.73,-14.78,€,0,
76877,-0.22,0.02,9.67,0.00,-0.01,0.00,-26.37,35.85,-12.12,---------------,0.25,0.04,9.89,0.00,-0.02,-0.01,-13.58,-24.39,-15.36,€,0,
76889,-0.23,0.01,9.67,0.00,-0.01,0.00,-26.63,35.49,-11.91,---------------,0.26,0.05,9.89,0.00,-0.01,-0.00,-13.40,-25.36,-15.39,€,0,
76902,-0.24,0.00,9.65,0.00,-0.01,0.00,-26.63,36.38,-11.93,---------------,0.25,0.04,9.89,0.00,-0.01,-0.00,-13.50,-25.14,-16.16,€,0,
76927,-0.22,0.01,9.67,0.00,-0.01,0.00,-26.25,35.47,-11.01,---------------,0.27,0.04,9.90,0.00,-0.01,-0.01,-12.79,-24.98,-15.96,€,0,
76940,-0.23,0.02,9.65,0.00,-0.01,-0.00,-26.85,35.62,-11.94,---------------,0.25,0.04,9.89,0.00,-0.02,-0.01,-13.12,-24.74,-15.36,€,0,
76953,-0.23,0.02,9.67,0.00,-0.01,0.00,-26.60,35.27,-12.04,---------------,0.25,0.03,9.89,0.00,-0.02,-0.00,-12.72,-24.80,-14.10,€,0,
76967,-0.22,0.01,9.67,0.00,-0.01,0.00,-26.26,35.71,-12.06,---------------,0.25,0.05,9.89,0.00,-0.02,-0.01,-12.95,-24.60,-15.61,€,0,
76985,-0.23,0.02,9.67,0.00,-0.01,0.00,-26.41,35.37,-13.36,---------------,0.26,0.04,9.89,0.00,-0.01,-0.01,-13.34,-24.44,-15.40,€,0,
76999,-0.22,0.01,9.66,0.00,-0.01,0.00,-26.53,35.21,-12.41,---------------,0.25,0.05,9.89,0.00,-0.02,-0.01,-13.21,-24.88,-15.58,€,0,
77012,-0.23,0.03,9.66,0.00,-0.01,0.00,-27.14,35.88,-12.23,---------------,0.25,0.05,9.90,0.00,-0.02,-0.00,-13.49,-24.88,-15.92,€,0,
77024,-0.22,0.01,9.68,0.00,-0.01,-0.00,-27.11,35.36,-12.54,---------------,0.26,0.05,9.90,0.00,-0.02,-0.00,-13.69,-25.05,-15.17,€,0,
77042,-0.23,0.01,9.65,0.00,-0.01,0.00,-26.79,35.44,-11.77,---------------,0.24,0.04,9.90,0.00,-0.01,-0.00,-13.23,-24.52,-16.08,€,0,
77055,-0.22,0.01,9.68,0.00,-0.01,-0.00,-26.64,35.19,-12.95,---------------,0.26,0.05,9.89,0.00,-0.01,-0.00,-13.10,-24.76,-15.57,€,0,
77068,-0.23,0.03,9.67,0.00,-0.01,0.00,-26.69,35.68,-10.70,---------------,0.26,0.05,9.89,0.00,-0.02,-0.00,-13.10,-24.79,-15.38,€,0,
77081,-0.23,0.01,9.66,0.00,-0.01,0.00,-27.05,35.81,-11.01,---------------,0.25,0.05,9.89,0.00,-0.01,-0.00,-12.88,-24.57,-15.59,€,0,
77098,-0.22,0.01,9.67,0.00,-0.01,0.00,-26.94,35.91,-12.99,---------------,0.27,0.04,9.89,0.00,-0.02,-0.00,-13.27,-24.64,-15.54,€,0,
77112,-0.23,0.03,9.66,0.00,-0.01,0.00,-26.15,35.85,-12.28,---------------,0.26,0.04,9.90,0.00,-0.02,-0.00,-13.42,-24.61,-15.38,€,0,
77125,-0.23,0.02,9.66,0.00,-0.01,-0.00,-26.57,35.98,-12.06,---------------,0.25,0.05,9.89,0.00,-0.01,-0.00,-13.48,-24.61,-15.61,€,0,
77138,-0.23,0.01,9.66,0.00,-0.01,0.00,-26.45,35.34,-12.36,---------------,0.25,0.05,9.90,0.00,-0.01,-0.01,-13.64,-24.96,-15.81,€,0,
77156,-0.23,0.03,9.65,0.00,-0.01,0.00,-26.75,35.41,-12.01,---------------,0.26,0.03,9.90,0.00,-0.02,-0.00,-13.14,-24.19,-15.71,€,0,
77170,-0.23,0.02,9.66,0.00,-0.01,0.00,-27.04,35.52,-12.01,---------------,0.26,0.04,9.90,0.00,-0.02,-0.00,-12.99,-24.98,-15.95,€,0,
77183,-0.23,0.02,9.67,0.00,-0.01,0.00,-27.30,35.85,-12.00,---------------,0.25,0.04,9.89,0.00,-0.02,-0.00,-12.85,-24.28,-15.54,€,0,
77202,-0.23,0.01,9.65,0.00,-0.01,0.00,-27.21,35.47,-12.54,---------------,0.25,0.05,9.89,0.00,-0.01,-0.00,-12.89,-25.21,-15.10,€,0,
77220,-0.23,0.03,9.65,0.00,-0.01,-0.00,-26.72,35.66,-12.51,---------------,0.25,0.05,9.90,0.00,-0.02,-0.00,-13.15,-24.76,-16.71,€,0,
77233,-0.22,0.01,9.66,0.00,-0.01,0.00,-26.70,35.69,-11.88,---------------,0.26,0.05,9.89,0.00,-0.02,-0.00,-13.15,-24.55,-16.00,€,0,
77246,-0.23,0.02,9.64,0.00,-0.01,0.00,-27.30,36.07,-12.22,---------------,0.26,0.05,9.90,0.00,-0.02,-0.00,-12.72,-24.74,-15.51,€,0,
77263,-0.22,0.01,9.67,0.00,-0.01,0.00,-27.27,35.94,-12.15,---------------,0.25,0.05,9.90,0.00,-0.01,-0.00,-13.37,-24.64,-15.68,€,0,
77276,-0.22,0.02,9.65,0.00,-0.01,0.00,-27.16,35.57,-12.07,---------------,0.26,0.04,9.89,0.00,-0.02,-0.00,-13.67,-24.31,-14.62,€,0,
77289,-0.23,0.02,9.67,0.00,-0.01,0.00,-26.34,35.79,-11.55,---------------,0.25,0.04,9.90,0.00,-0.01,-0.00,-13.67,-24.14,-14.98,€,0,
77302,-0.22,0.01,9.68,0.00,-0.01,0.00,-26.92,35.47,-11.30,---------------,0.26,0.05,9.90,0.00,-0.02,-0.00,-12.53,-24.38,-14.89,€,0,
77319,-0.29,0.11,9.59,-0.00,-0.01,0.00,-27.36,35.81,-12.44,---------------,0.30,0.02,9.94,0.00,-0.02,-0.01,-13.23,-24.55,-14.75,€,0,
77333,-0.35,-0.11,9.49,-0.01,-0.02,-0.00,-27.07,35.57,-11.20,---------------,0.40,-0.07,10.39,-0.01,0.01,-0.01,-13.67,-24.54,-15.48,€,0,
77346,-0.37,-0.47,9.26,-0.01,-0.07,0.01,-27.43,35.74,-11.74,---------------,0.33,-0.17,10.02,0.01,0.04,-0.00,-13.36,-24.76,-18.20,€,0,
77358,-0.32,0.01,9.22,0.00,-0.08,0.02,-27.27,35.53,-12.12,---------------,0.30,0.03,10.21,-0.00,0.05,0.01,-13.21,-24.41,-14.85,€,0,
77376,-0.33,-0.35,9.60,-0.01,-0.12,0.02,-26.62,35.93,-12.45,---------------,0.31,-0.16,9.91,0.01,0.09,0.02,-13.50,-24.63,-15.35,€,0,
77389,-0.40,-0.59,9.84,-0.01,-0.12,0.04,-27.29,36.32,-12.19,---------------,0.32,-0.35,9.75,0.01,0.08,0.06,-12.85,-24.50,-15.32,€,0,
77402,-0.33,-0.85,10.19,-0.01,-0.09,0.10,-26.66,36.10,-11.84,---------------,0.35,-0.52,9.53,0.01,0.07,0.09,-13.30,-23.97,-14.92,€,0,
77415,-0.16,-0.87,10.36,-0.01,-0.07,0.14,-26.98,36.03,-11.68,---------------,-0.07,-0.28,9.82,0.01,0.02,0.16,-12.63,-24.76,-15.19,€,0,
77433,0.08,-0.57,9.64,-0.01,-0.04,0.20,-26.32,35.79,-13.21,---------------,-0.10,-0.21,9.96,0.01,0.01,0.19,-13.23,-24.90,-15.65,€,0,
77447,-0.23,-0.40,9.41,-0.01,-0.04,0.22,-27.02,35.84,-12.04,---------------,0.20,-0.16,9.91,0.01,0.02,0.23,-13.62,-23.98,-14.60,€,0,
77460,-0.21,-0.44,9.55,-0.01,-0.05,0.25,-26.40,36.04,-12.60,---------------,0.22,-0.16,9.96,0.01,0.03,0.24,-13.55,-24.73,-15.67,€,0,
77479,-0.22,-0.65,9.57,-0.01,-0.06,0.29,-26.19,36.03,-12.22,---------------,0.21,-0.36,10.04,0.01,0.04,0.29,-13.56,-24.50,-14.00,€,0,
77497,-0.15,-0.78,9.61,-0.01,-0.07,0.35,-26.45,35.79,-12.50,---------------,0.14,-0.43,9.91,0.02,0.05,0.35,-14.07,-24.71,-14.28,€,0,
77511,-0.10,-0.66,9.61,-0.01,-0.07,0.38,-26.15,36.07,-11.90,---------------,0.02,-0.47,9.83,0.01,0.05,0.41,-14.32,-24.58,-15.26,€,0,
77524,0.14,-0.84,9.83,-0.01,-0.07,0.45,-25.34,36.28,-12.13,---------------,-0.10,-0.48,9.85,0.00,0.05,0.45,-13.94,-24.67,-15.86,€,0,
77542,0.22,-0.80,9.92,-0.01,-0.06,0.49,-24.60,36.82,-12.47,---------------,-0.16,-0.36,9.79,0.01,0.03,0.52,-15.23,-24.50,-15.40,€,0,
77556,0.18,-0.67,9.99,-0.01,-0.04,0.56,-24.77,36.04,-12.70,---------------,-0.09,-0.38,9.79,0.01,0.02,0.55,-14.75,-25.46,-15.67,€,0,
77568,0.09,-0.58,9.86,-0.02,-0.03,0.59,-25.56,36.48,-12.10,---------------,0.03,-0.23,9.80,0.02,0.01,0.58,-15.52,-24.76,-14.89,€,0,
77581,-0.05,-0.43,9.69,-0.01,-0.02,0.61,-24.17,36.92,-12.38,---------------,0.23,-0.13,10.13,0.01,0.01,0.62,-15.20,-24.70,-14.85,€,0,
77599,-0.25,-0.42,9.09,-0.01,-0.05,0.64,-23.37,36.39,-12.04,---------------,0.41,-0.31,10.22,0.01,0.05,0.65,-15.38,-24.88,-14.83,€,0,
77613,-0.51,-0.32,9.01,-0.01,-0.09,0.67,-23.65,36.45,-12.15,---------------,0.60,-0.42,10.25,0.01,0.08,0.67,-16.33,-24.90,-14.95,€,0,
77626,-0.54,-0.30,9.30,-0.01,-0.12,0.70,-23.17,36.52,-11.81,---------------,0.67,-0.51,10.08,0.01,0.10,0.69,-16.53,-24.93,-14.35,€,0,
77639,-0.49,-0.23,9.64,-0.02,-0.13,0.74,-23.21,37.15,-11.50,---------------,0.67,-0.30,9.91,0.02,0.11,0.73,-16.35,-24.99,-15.07,€,0,
77656,-0.39,0.13,9.74,-0.01,-0.13,0.75,-22.27,36.51,-12.04,---------------,0.57,-0.15,9.93,0.02,0.11,0.76,-16.56,-25.26,-15.08,€,0,
77669,-0.29,-0.20,9.34,-0.02,-0.13,0.78,-22.68,36.28,-11.55,---------------,0.47,-0.30,10.11,0.01,0.12,0.77,-16.53,-25.27,-14.78,€,0,
77682,-0.20,-0.01,9.30,-0.01,-0.14,0.79,-22.30,36.52,-11.55,---------------,0.39,-0.37,10.06,0.01,0.13,0.79,-17.16,-25.46,-14.59,€,0,
77694,-0.13,-0.05,9.37,-0.02,-0.15,0.81,-21.89,36.41,-11.81,---------------,0.28,-0.25,9.95,0.03,0.15,0.81,-17.28,-24.69,-14.54,€,0,
77712,0.33,-0.20,10.05,0.00,-0.17,0.83,-21.28,36.45,-10.93,---------------,-0.21,-0.45,9.84,-0.01,0.15,0.83,-17.71,-25.46,-14.94,€,0,
77725,0.58,0.04,10.03,-0.01,-0.15,0.85,-20.49,36.73,-11.58,---------------,-0.31,-0.50,9.70,0.00,0.13,0.85,-17.73,-24.98,-14.22,€,0,
77738,0.71,0.18,10.21,-0.01,-0.13,0.86,-20.94,36.48,-11.02,---------------,-0.37,-0.39,9.47,0.01,0.11,0.86,-18.81,-25.02,-14.54,€,0,
77757,0.67,0.29,10.27,-0.01,-0.07,0.86,-19.57,36.64,-11.14,---------------,-0.29,0.24,9.49,0.01,0.06,0.86,-19.19,-25.29,-13.77,€,0,
77775,0.52,0.15,10.08,-0.00,-0.03,0.83,-19.00,36.92,-12.63,---------------,-0.18,0.34,9.73,-0.00,0.02,0.83,-19.35,-25.07,-14.53,€,0,
77789,0.30,0.30,9.71,-0.01,-0.01,0.81,-18.39,35.82,-12.66,---------------,0.01,0.45,9.90,0.01,-0.00,0.80,-20.18,-24.85,-14.29,€,0,
77802,0.17,0.50,9.45,-0.00,-0.01,0.79,-18.49,37.02,-11.27,---------------,0.09,0.47,10.03,0.00,0.00,0.78,-20.15,-24.73,-15.01,€,0,
77815,0.13,0.36,9.51,-0.00,-0.02,0.76,-17.85,36.29,-11.94,---------------,0.06,0.67,10.07,0.00,0.02,0.73,-20.52,-25.83,-13.02,€,0,
77832,0.29,0.59,9.48,0.00,-0.04,0.70,-16.88,37.01,-11.98,---------------,-0.07,0.64,9.95,-0.00,0.03,0.70,-21.19,-24.16,-14.41,€,0,
77846,0.53,0.61,9.96,-0.00,-0.04,0.64,-17.13,36.66,-11.77,---------------,-0.26,0.77,9.61,0.00,0.02,0.63,-21.21,-24.22,-14.45,€,0,
77859,0.51,0.69,9.90,-0.00,-0.03,0.60,-16.69,36.55,-12.12,---------------,-0.25,0.86,9.81,0.00,0.01,0.59,-21.34,-24.99,-15.16,€,0,
77877,0.27,0.82,9.64,0.00,-0.02,0.53,-16.44,36.80,-11.88,---------------,-0.05,0.86,9.86,0.00,0.00,0.51,-22.10,-24.67,-14.26,€,0,
77891,0.29,0.72,9.69,-0.00,-0.02,0.48,-16.12,37.07,-10.77,---------------,-0.18,1.04,9.83,0.01,-0.00,0.43,-21.97,-25.17,-14.78,€,0,
77903,0.37,1.00,9.71,0.01,-0.02,0.39,-16.05,36.74,-12.67,---------------,-0.18,0.93,9.83,-0.01,-0.01,0.38,-21.89,-25.23,-14.35,€,0,
77916,0.37,0.86,9.72,-0.00,-0.01,0.34,-15.73,36.76,-12.03,---------------,-0.17,1.05,9.81,0.00,-0.01,0.33,-22.52,-24.82,-13.99,€,0,
77933,0.22,1.04,9.71,-0.00,-0.01,0.24,-15.73,36.69,-11.66,---------------,-0.04,1.07,9.85,0.00,-0.02,0.22,-22.58,-24.80,-14.38,€,0,
77946,0.15,1.11,9.82,0.00,-0.01,0.19,-15.00,37.20,-11.81,---------------,0.01,1.10,9.72,-0.00,-0.02,0.17,-22.70,-24.60,-13.68,€,0,
77959,0.20,1.14,9.69,-0.00,0.00,0.07,-15.35,36.13,-11.17,---------------,-0.04,1.23,9.90,0.00,-0.03,0.05,-22.79,-24.67,-14.53,€,0,
77972,0.19,1.22,9.60,0.01,0.00,0.01,-15.58,36.85,-11.18,---------------,-0.02,1.08,9.93,-0.00,-0.03,-0.01,-22.48,-24.14,-15.65,€,0,
77989,0.19,1.61,9.55,0.00,-0.01,-0.12,-15.59,36.41,-11.62,---------------,-0.03,1.00,9.94,-0.00,-0.02,-0.14,-22.20,-24.74,-14.22,€,0,
78003,0.20,1.47,9.62,0.01,-0.01,-0.18,-15.55,36.93,-12.67,---------------,-0.01,0.93,9.92,0.00,-0.02,-0.20,-22.27,-24.77,-13.42,€,0,
78016,0.17,1.21,9.66,0.00,-0.02,-0.30,-15.76,37.01,-11.68,---------------,0.01,0.77,9.89,0.00,-0.02,-0.32,-22.23,-25.14,-13.36,€,0,
78036,0.12,1.06,9.62,-0.00,-0.02,-0.40,-16.30,37.33,-11.71,---------------,0.08,0.99,9.86,0.01,-0.02,-0.42,-22.19,-25.01,-14.60,€,0,
78054,0.15,0.91,9.82,0.00,-0.01,-0.51,-17.25,36.73,-12.07,---------------,0.06,1.15,9.68,0.00,-0.03,-0.53,-20.99,-24.64,-13.90,€,0,
78068,0.22,0.97,9.92,0.00,-0.01,-0.56,-17.42,36.67,-11.30,---------------,0.04,0.97,9.74,0.00,-0.04,-0.58,-21.27,-24.36,-14.50,€,0,
78080,0.21,0.87,9.79,0.00,0.00,-0.61,-17.32,36.69,-11.96,---------------,0.08,0.81,10.06,0.00,-0.05,-0.63,-20.87,-24.85,-14.16,€,0,
78093,0.10,0.47,9.28,-0.01,-0.01,-0.69,-18.20,36.35,-11.62,---------------,0.17,0.74,10.15,0.01,-0.03,-0.71,-20.58,-25.08,-14.07,€,0,
78110,0.13,0.03,9.35,-0.00,-0.02,-0.75,-18.69,36.70,-11.44,---------------,0.06,0.73,9.96,0.01,0.00,-0.76,-20.56,-25.30,-15.05,€,0,
78123,0.27,-0.21,9.56,0.00,-0.05,-0.76,-18.74,36.26,-11.30,---------------,-0.05,0.65,9.83,0.01,0.01,-0.77,-20.45,-25.42,-13.40,€,0,
78136,0.34,-0.19,9.81,0.01,-0.05,-0.77,-19.31,36.33,-11.97,---------------,-0.08,0.43,9.79,-0.01,0.00,-0.79,-19.54,-24.69,-14.16,€,0,
78149,0.42,0.46,10.05,-0.00,-0.03,-0.80,-19.28,36.85,-11.69,---------------,-0.11,0.32,9.60,0.02,-0.02,-0.82,-19.07,-25.08,-13.84,€,0,
78166,0.40,0.41,10.12,-0.02,0.01,-0.85,-19.82,36.60,-11.46,---------------,-0.04,0.40,9.54,0.01,-0.07,-0.86,-18.31,-25.27,-14.38,€,0,
78180,0.36,0.35,10.21,-0.01,0.03,-0.87,-20.08,36.51,-12.53,---------------,0.06,0.54,9.56,0.02,-0.09,-0.88,-18.91,-24.38,-14.60,€,0,
78193,0.32,0.43,10.02,0.01,0.05,-0.89,-20.24,37.07,-11.55,---------------,0.06,0.32,9.60,-0.00,-0.11,-0.90,-18.17,-24.90,-13.88,€,0,
78211,0.27,0.42,9.69,0.02,0.08,-0.93,-21.35,37.50,-11.91,---------------,0.08,0.13,10.04,-0.01,-0.12,-0.94,-17.85,-24.83,-13.65,€,0,
78225,0.34,0.71,9.28,0.00,0.05,-0.96,-21.72,37.11,-8.18,---------------,0.07,-0.16,10.16,0.01,-0.10,-0.97,-16.95,-25.29,-14.13,€,0,
78237,0.18,0.59,9.30,0.00,0.04,-0.97,-21.91,36.41,-12.47,---------------,0.12,-0.32,10.09,0.00,-0.08,-0.97,-16.47,-24.96,-14.56,€,0,
